character names;puid order;puid_order offset;character order;character order offset;*model;*model offset;is_reuse;is_reuse offset;category;category offset;class id;class id offset;age;age offset;is_woman;is_woman offset;is_face_correct;is_face_correct offset;height;height offset;height_range;height_range offset;body_type;body_type offset;language;language offset;bag_type;bag_type offset;tex_skin;tex_skin offset;tex_face1;tex_face1 offset;tex_face2;tex_face2 offset;tex_face3;tex_face3 offset;tex_face4;tex_face4 offset;tex_hair1;tex_hair1 offset;tex_hair2;tex_hair2 offset;tex_tops1;tex_tops1 offset;tex_tops2;tex_tops2 offset;tex_tops3;tex_tops3 offset;tex_tops4;tex_tops4 offset;tex_btms1;tex_btms1 offset;tex_btms2;tex_btms2 offset;tex_btms3;tex_btms3 offset;dedit_category;dedit_category offset;dedit;dedit offset;face;face offset;hair;hair offset;tops;tops offset;btms;btms offset;face_flags;face_flags offset;hair_flags;hair_flags offset;tops_flags;tops_flags offset;btms_flags;btms_flags offset;cloth_physics;cloth_physics offset;shoes_kind;shoes_kind offset;auto_wrinke_scale;auto_wrinkle_scale offset
c_ea_cl_jusCboss_02;4923;69887;2146;105132;7172;129700;0;134236;51;136482;11;139426;5;142370;0;143436;1;143804;185;148196;0;154076;2;157810;2;160754;0;163698;0;166642;0;169586;0;172530;0;175474;0;178418;0;181362;0;184306;6;187250;10;190194;0;193138;0;196082;3;199026;1;201970;0;204914;20;207858;788;212948;6;223120;213;234872;236;246624;658;258376;6144;278712;2;302208;3145728;325704;25769803776;349200;0;355796;5;358042;1.0;367424
c_ea_cl_jusCboss_03;4924;69891;2147;105136;7173;129702;0;134236;51;136483;11;139427;5;142371;0;143436;1;143804;185;148198;0;154078;2;157811;2;160755;0;163699;0;166643;0;169587;0;172531;0;175475;0;178419;3;181363;0;184307;1;187251;0;190195;0;193139;2;196083;2;199027;1;201971;0;204915;20;207859;791;212950;21;223124;213;234876;238;246628;647;258380;71680;278720;4;302216;135266304;325712;42949672960;349208;0;355796;2;358043;1.0;367428
c_ea_cl_jusCboss_04;4925;69895;2148;105140;7174;129704;0;134236;51;136484;11;139428;5;142372;0;143436;1;143804;185;148200;0;154080;2;157812;2;160756;0;163700;0;166644;0;169588;0;172532;5;175476;0;178420;0;181364;0;184308;5;187252;3;190196;0;193140;9;196084;0;199028;2;201972;0;204916;20;207860;788;212952;7;223128;213;234880;308;246632;648;258384;6144;278728;0;302224;145752064;325720;180388626432;349216;0;355796;2;358044;1.0;367432
c_ea_cl_jusCboss_05;4926;69899;2149;105144;7175;129706;0;134236;51;136485;11;139429;5;142373;0;143436;1;143804;185;148202;0;154082;2;157813;2;160757;0;163701;0;166645;0;169589;0;172533;0;175477;0;178421;4;181365;0;184309;0;187253;7;190197;0;193141;0;196085;0;199029;0;201973;0;204917;20;207861;777;212954;8;223132;209;234884;247;246636;645;258388;137216;278736;8;302232;139460608;325728;180388626432;349224;0;355796;2;358045;1.0;367436
c_ea_cl_jusCboss_06;4927;69903;2150;105148;7176;129708;0;134236;51;136486;11;139430;5;142374;0;143436;1;143804;185;148204;0;154084;2;157814;2;160758;0;163702;0;166646;0;169590;0;172534;0;175478;0;178422;0;181366;0;184310;0;187254;6;190198;0;193142;0;196086;2;199030;1;201974;0;204918;8;207862;387;212956;9;223136;209;234888;247;246640;644;258392;6144;278744;2;302240;139460608;325736;180388626432;349232;0;355796;2;358046;1.0;367440
c_ea_cl_jusCboss_07;4928;69907;2151;105152;7177;129710;0;134236;51;136487;11;139431;5;142375;0;143436;1;143804;185;148206;0;154086;2;157815;2;160759;0;163703;0;166647;0;169591;0;172535;0;175479;0;178423;3;181367;0;184311;7;187255;15;190199;0;193143;0;196087;1;199031;0;201975;0;204919;20;207863;801;212958;10;223140;209;234892;255;246644;647;258396;6144;278752;2;302248;139460608;325744;163208757248;349240;0;355796;1;358047;1.0;367444
c_ea_cl_jusCboss_08;4929;69911;2152;105156;7178;129712;0;134237;51;136488;11;139432;5;142376;0;143437;1;143805;185;148208;0;154088;2;157816;2;160760;0;163704;0;166648;0;169592;0;172536;0;175480;0;178424;0;181368;0;184312;0;187256;2;190200;0;193144;0;196088;0;199032;1;201976;0;204920;20;207864;811;212960;11;223144;213;234896;278;246648;648;258400;71680;278760;2;302256;137363456;325752;180388626432;349248;0;355797;2;358048;1.0;367448
c_ea_cl_jusCboss_09;4930;69915;2153;105160;7179;129714;0;134237;51;136489;11;139433;5;142377;0;143437;1;143805;185;148210;0;154090;2;157817;2;160761;0;163705;0;166649;0;169593;0;172537;0;175481;0;178425;4;181369;0;184313;3;187257;0;190201;0;193145;5;196089;0;199033;1;201977;0;204921;20;207865;815;212962;2;223148;211;234900;234;246652;642;258404;137216;278768;2;302264;3145728;325760;42949672960;349256;0;355797;2;358049;1.0;367452
c_ea_cl_jusCboss_10;4931;69919;2154;105164;7180;129716;0;134237;51;136490;11;139434;5;142378;0;143437;1;143805;185;148212;0;154092;2;157818;2;160762;0;163706;0;166650;0;169594;0;172538;6;175482;0;178426;0;181370;0;184314;2;187258;2;190202;0;193146;2;196090;0;199034;2;201978;8;204922;8;207866;388;212964;13;223152;213;234904;240;246656;645;258408;6144;278776;0;302272;139460608;325768;180388626432;349264;0;355797;2;358050;1.0;367456
c_ea_cl_jusCboss_11;4932;69923;2155;105168;7181;129718;0;134237;51;136491;11;139435;5;142379;0;143437;1;143805;185;148214;0;154094;2;157819;2;160763;0;163707;0;166651;0;169595;0;172539;7;175483;0;178427;3;181371;0;184315;8;187259;0;190203;0;193147;0;196091;0;199035;3;201979;0;204923;20;207867;798;212966;3;223156;211;234908;284;246660;667;258412;22528;278784;0;302280;9437184;325776;42949672960;349272;0;355797;2;358051;1.0;367460
c_ea_cl_jusCboss_12;4933;69927;2156;105172;7182;129720;0;134237;51;136492;37;139436;5;142380;0;143437;1;143805;185;148216;0;154096;2;157820;4;160764;0;163708;0;166652;0;169596;0;172540;0;175484;0;178428;0;181372;0;184316;6;187260;13;190204;0;193148;0;196092;7;199036;1;201980;0;204924;20;207868;780;212968;6;223160;209;234912;245;246664;658;258416;6144;278792;8;302288;9437184;325784;25769803776;349280;0;355797;5;358052;1.0;367464
c_ea_cl_jusCboss_13;4934;69931;2157;105176;7183;129722;0;134237;51;136493;37;139437;5;142381;0;143437;1;143805;185;148218;0;154098;2;157821;4;160765;0;163709;0;166653;0;169597;0;172541;0;175485;0;178429;3;181373;0;184317;0;187261;10;190205;1;193149;4;196093;2;199037;2;201981;0;204925;20;207869;807;212970;21;223164;215;234916;235;246668;658;258420;137216;278800;4398046511232;302296;204472320;325792;25769803776;349288;0;355797;5;358053;1.0;367468
c_ea_cl_jusCboss_14;4935;69935;2158;105180;7184;129724;0;134237;51;136494;37;139438;5;142382;0;143437;1;143805;185;148220;0;154100;2;157822;4;160766;0;163710;0;166654;0;169598;0;172542;0;175486;0;178430;3;181374;5;184318;5;187262;10;190206;0;193150;0;196094;0;199038;2;201982;0;204926;20;207870;799;212972;7;223168;213;234920;580;246672;4294967295;258424;137216;278808;4;302304;7340032;325800;0;349296;0;355797;2;358054;1.0;367472
c_ea_cl_jusCboss_15;4936;69939;2159;105184;7185;129726;0;134237;51;136495;37;139439;5;142383;0;143437;1;143805;185;148222;0;154102;2;157823;4;160767;0;163711;0;166655;0;169599;0;172543;0;175487;0;178431;3;181375;0;184319;7;187263;10;190207;0;193151;0;196095;0;199039;2;201983;0;204927;20;207871;813;212974;8;223172;215;234924;267;246676;4294967295;258428;137216;278816;4398046511232;302312;141557760;325808;0;349304;0;355797;2;358055;1.0;367476
c_ea_cl_jusCboss_16;4937;69943;2160;105188;7186;129728;0;134238;51;136496;37;139440;5;142384;0;143438;1;143806;185;148224;0;154104;2;157824;4;160768;0;163712;0;166656;0;169600;0;172544;0;175488;0;178432;3;181376;0;184320;8;187264;10;190208;0;193152;0;196096;8;199040;2;201984;0;204928;3;207872;134;212976;9;223176;215;234928;250;246680;663;258432;137216;278824;4398046511232;302320;139460608;325816;42949672960;349312;0;355798;1;358056;1.0;367480
c_ea_cl_jusCboss_17;4938;69947;2161;105192;7187;129730;0;134238;51;136497;37;139441;5;142385;0;143438;1;143806;185;148226;0;154106;2;157825;4;160769;0;163713;0;166657;0;169601;0;172545;0;175489;0;178433;4;181377;0;184321;1;187265;4;190209;12;193153;0;196097;1;199041;2;201985;0;204929;18;207873;750;212978;28;223180;213;234932;249;246684;663;258436;202752;278832;128;302328;70254592;325824;25769803776;349320;0;355798;1;358057;1.0;367484
c_ea_cl_jusCboss_18;4939;69951;2162;105196;7188;129732;0;134238;51;136498;37;139442;5;142386;0;143438;1;143806;185;148228;0;154108;2;157826;4;160770;0;163714;0;166658;0;169602;0;172546;0;175490;0;178434;3;181378;0;184322;3;187266;10;190210;0;193154;0;196098;3;199042;2;201986;0;204930;5;207874;196;212980;13;223184;213;234936;256;246688;638;258440;22528;278840;2;302336;139460608;325832;25769803776;349328;0;355798;1;358058;1.0;367488
c_ea_cl_jusCboss_19;4940;69955;2163;105200;7189;129734;0;134238;51;136499;37;139443;5;142387;0;143438;1;143806;185;148230;0;154110;2;157827;2;160771;0;163715;0;166659;0;169603;0;172547;0;175491;0;178435;3;181379;0;184323;1;187267;10;190211;0;193155;0;196099;1;199043;3;201987;0;204931;9;207875;428;212982;29;223188;213;234940;255;246692;638;258444;71680;278848;16;302344;204472320;325840;42949672960;349336;0;355798;1;358059;1.0;367492
c_ea_cl_jusCboss_20;4941;69959;2164;105204;7190;129736;0;134238;51;136500;37;139444;5;142388;0;143438;1;143806;185;148232;0;154112;2;157828;4;160772;0;163716;0;166660;0;169604;0;172548;0;175492;0;178436;3;181380;0;184324;5;187268;10;190212;9;193156;0;196100;5;199044;3;201988;0;204932;9;207876;443;212984;19;223192;213;234944;270;246696;663;258448;137216;278856;2;302352;74448896;325848;77309411328;349344;0;355798;1;358060;1.0;367496
c_ea_cl_komei;6291;74623;2165;109868;5791;132068;0;134238;51;136501;37;139445;5;142389;0;143438;1;143806;185;148234;0;154114;2;157829;2;160773;0;163717;0;166661;0;169605;0;172549;0;175493;0;178437;0;181381;0;184325;7;187269;17;190213;2;193157;1;196101;7;199045;0;201989;0;204933;3;207877;124;212986;160;223196;209;234948;279;246700;663;258452;2048;278864;0;302360;139460608;325856;180388626432;349352;0;355798;1;358061;1.0;367500
c_ea_cl_masao;6264;74571;2166;109816;5713;132042;0;134238;51;136502;37;139446;5;142390;0;143438;1;143806;185;148236;0;154116;2;157830;4;160774;0;163718;0;166662;0;169606;0;172550;0;175494;0;178438;4;181382;0;184326;0;187270;11;190214;0;193158;0;196102;0;199046;1;201990;0;204934;10;207878;454;212988;161;223200;215;234952;246;246704;651;258456;526336;278872;0;302368;5242880;325864;180388626432;349360;0;355798;2;358062;1.0;367504
c_ea_cl_master;6265;74575;2167;109820;5714;132044;0;134238;51;136503;37;139447;5;142391;0;143438;1;143806;185;148238;0;154118;2;157831;4;160775;0;163719;0;166663;0;169607;0;172551;2;175495;0;178439;0;181383;0;184327;0;187271;0;190215;3;193159;4;196103;0;199047;0;201991;0;204935;11;207879;470;212990;104;223204;213;234956;581;246708;638;258460;202752;278880;0;302376;1048576;325872;25769803776;349368;0;355798;1;358063;1.0;367508
c_ea_cl_michio;6266;74579;2168;109824;5715;132046;0;134239;51;136504;37;139448;5;142392;0;143439;1;143807;185;148240;0;154120;2;157832;4;160776;0;163720;0;166664;0;169608;0;172552;0;175496;0;178440;0;181384;0;184328;0;187272;0;190216;0;193160;0;196104;0;199048;0;201992;0;204936;20;207880;813;212992;4294967295;223208;4294967295;234960;582;246712;4294967295;258464;0;278888;4398046512256;302384;135266304;325880;0;349376;0;355799;2;358064;1.0;367512
c_ea_cl_pocketfighter;6267;74583;2169;109828;5716;132048;0;134239;51;136505;37;139449;5;142393;0;143439;1;143807;185;148242;0;154122;2;157833;4;160777;0;163721;0;166665;0;169609;0;172553;0;175497;0;178441;0;181385;0;184329;0;187273;0;190217;0;193161;0;196105;0;199049;0;201993;0;204937;3;207881;134;212994;162;223212;4294967295;234964;583;246716;4294967295;258468;2048;278896;0;302392;1048576;325888;0;349384;0;355799;2;358065;1.0;367516
c_ea_cl_saigo;6268;74587;2170;109832;5717;132050;0;134239;51;136506;37;139450;5;142394;0;143439;1;143807;185;148244;0;154124;2;157834;4;160778;0;163722;0;166666;0;169610;0;172554;0;175498;0;178442;0;181386;0;184330;0;187274;0;190218;0;193162;0;196106;2;199050;1;201994;0;204938;0;207882;0;212996;163;223216;4294967295;234968;584;246720;4294967295;258472;137216;278904;0;302400;0;325896;0;349392;0;355799;5;358066;1.0;367520
c_ea_cl_yoshikawa;6269;74591;2171;109836;5718;132052;0;134239;51;136507;37;139451;5;142395;0;143439;1;143807;185;148246;0;154126;2;157835;4;160779;0;163723;0;166667;0;169611;0;172555;0;175499;0;178443;3;181387;0;184331;3;187275;10;190219;0;193163;0;196107;3;199051;2;201995;0;204939;5;207883;196;212998;13;223220;213;234972;256;246724;638;258476;22528;278912;2;302408;139460608;325904;77309411328;349400;0;355799;1;358067;1.0;367524
c_em_cl_C00_besho;6498;74919;2172;110164;5407;132216;0;134239;51;136508;41;139452;0;142396;0;143439;0;143807;173;148248;0;154128;0;157836;0;160780;0;163724;0;166668;0;169612;0;172556;0;175500;0;178444;0;181388;0;184332;70;187276;0;190220;0;193164;0;196108;0;199052;0;201996;0;204940;0;207884;0;213000;4294967295;223224;4294967295;234976;585;246728;4294967295;258480;0;278920;0;302416;1048576;325912;0;349408;0;355799;1;358068;1.0;367528
c_em_cl_C00_C05_gary;6499;74923;2173;110168;7897;132218;0;134239;51;136509;41;139453;0;142397;0;143439;0;143807;195;148250;0;154130;0;157837;0;160781;0;163725;0;166669;0;169613;0;172557;0;175501;0;178445;0;181389;0;184333;70;187277;0;190221;0;193165;0;196109;0;199053;0;201997;0;204941;0;207885;0;213002;4294967295;223228;4294967295;234980;586;246732;4294967295;258484;0;278928;0;302424;1048576;325920;0;349416;0;355799;5;358069;1.0;367532
c_em_cl_C00_daigo;6500;74927;2174;110172;5872;132220;0;134239;51;136510;41;139454;0;142398;0;143439;0;143807;185;148252;0;154132;0;157838;0;160782;0;163726;0;166670;0;169614;0;172558;0;175502;0;178446;0;181390;0;184334;70;187278;70;190222;0;193166;0;196110;0;199054;0;201998;0;204942;0;207886;0;213004;4294967295;223232;4294967295;234984;587;246736;4294967295;258488;0;278936;0;302432;3145728;325928;0;349424;0;355799;1;358070;1.0;367536
c_em_cl_C00_hanaya;6501;74931;2175;110176;5904;132222;0;134239;51;136511;41;139455;0;142399;0;143439;0;143807;165;148254;0;154134;0;157839;0;160783;0;163727;0;166671;0;169615;0;172559;0;175503;0;178447;0;181391;0;184335;70;187279;0;190223;0;193167;0;196111;0;199055;0;201999;0;204943;0;207887;0;213006;4294967295;223236;4294967295;234988;588;246740;4294967295;258492;0;278944;0;302440;0;325936;0;349432;0;355799;2;358071;1.0;367540
c_em_cl_C00_iibuchi;6502;74935;2176;110180;5408;132224;0;134240;51;136512;41;139456;0;142400;0;143440;0;143808;185;148256;0;154136;0;157840;0;160784;0;163728;0;166672;0;169616;0;172560;0;175504;0;178448;0;181392;0;184336;70;187280;0;190224;0;193168;0;196112;0;199056;0;202000;0;204944;0;207888;0;213008;4294967295;223240;4294967295;234992;589;246744;4294967295;258496;0;278952;0;302448;1048576;325944;0;349440;1;355800;1;358072;1.0;367544
c_em_cl_C00_kashiwagi;6503;74939;2177;110184;7898;132226;0;134240;51;136513;41;139457;0;142401;0;143440;0;143808;185;148258;0;154138;0;157841;0;160785;0;163729;0;166673;0;169617;0;172561;0;175505;0;178449;0;181393;0;184337;0;187281;0;190225;0;193169;0;196113;0;199057;0;202001;0;204945;0;207889;0;213010;4294967295;223244;4294967295;234996;590;246748;4294967295;258500;0;278960;0;302456;1048576;325952;0;349448;0;355800;1;358073;1.0;367548
c_em_cl_C00_kawara;6504;74943;2178;110188;5905;132228;0;134240;51;136514;41;139458;0;142402;0;143440;0;143808;180;148260;0;154140;0;157842;0;160786;0;163730;0;166674;0;169618;0;172562;0;175506;0;178450;0;181394;0;184338;70;187282;0;190226;0;193170;0;196114;0;199058;0;202002;0;204946;0;207890;0;213012;4294967295;223248;4294967295;235000;591;246752;4294967295;258504;0;278968;0;302464;1048576;325960;0;349456;1;355800;1;358074;1.0;367552
c_em_cl_C00_kiryu;6505;74947;2179;110192;5626;132230;0;134240;51;136515;41;139459;0;142403;0;143440;0;143808;185;148262;0;154142;0;157843;0;160787;0;163731;0;166675;0;169619;0;172563;0;175507;0;178451;0;181395;0;184339;70;187283;70;190227;0;193171;0;196115;0;199059;0;202003;0;204947;0;207891;0;213014;4294967295;223252;4294967295;235004;592;246756;4294967295;258508;0;278976;0;302472;3145728;325968;0;349464;1;355800;1;358075;1.0;367556
c_em_cl_C00_kurahashi;6506;74951;2180;110196;5409;132232;0;134240;51;136516;41;139460;0;142404;0;143440;0;143808;170;148264;0;154144;0;157844;0;160788;0;163732;0;166676;0;169620;0;172564;0;175508;0;178452;0;181396;0;184340;70;187284;0;190228;0;193172;0;196116;0;199060;0;202004;0;204948;0;207892;0;213016;4294967295;223256;4294967295;235008;593;246760;4294967295;258512;0;278984;0;302480;1048576;325976;0;349472;0;355800;1;358076;1.0;367560
c_em_cl_C00_S01_atenshi;6516;74991;2181;110236;7900;132252;0;134240;51;136517;41;139461;0;142405;0;143440;0;143808;185;148266;0;154146;0;157845;0;160789;0;163733;0;166677;0;169621;0;172565;0;175509;0;178453;0;181397;0;184341;70;187285;0;190229;0;193173;0;196117;0;199061;0;202005;0;204949;0;207893;0;213018;4294967295;223260;4294967295;235012;594;246764;4294967295;258516;0;278992;0;302488;1048576;325984;0;349480;0;355800;3;358077;1.0;367564
c_em_cl_C00_S05_gondawara;6517;74995;2182;110240;5627;132254;0;134240;51;136518;41;139462;0;142406;0;143440;0;143808;195;148268;0;154148;0;157846;0;160790;0;163734;0;166678;0;169622;0;172566;0;175510;0;178454;0;181398;0;184342;70;187286;0;190230;0;193174;0;196118;0;199062;0;202006;0;204950;0;207894;0;213020;4294967295;223264;4294967295;235016;595;246768;4294967295;258520;0;279000;0;302496;0;325992;0;349488;0;355800;9;358078;1.0;367568
c_em_cl_C00_saejima;6514;74983;2183;110228;7676;132248;0;134240;51;136519;41;139463;0;142407;0;143440;0;143808;190;148270;0;154150;0;157847;0;160791;0;163735;0;166679;0;169623;0;172567;0;175511;0;178455;0;181399;0;184343;0;187287;0;190231;0;193175;0;196119;0;199063;0;202007;0;204951;0;207895;0;213022;4294967295;223268;4294967295;235020;596;246772;4294967295;258524;0;279008;0;302504;0;326000;0;349496;0;355800;5;358079;1.0;367572
c_em_cl_C00_takashima;6507;74955;2184;110200;8002;132234;0;134241;51;136520;41;139464;0;142408;0;143441;0;143809;177;148272;0;154152;0;157848;0;160792;0;163736;0;166680;0;169624;0;172568;0;175512;0;178456;0;181400;0;184344;70;187288;0;190232;0;193176;0;196120;0;199064;0;202008;0;204952;0;207896;0;213024;4294967295;223272;4294967295;235024;597;246776;4294967295;258528;0;279016;0;302512;1048576;326008;0;349504;0;355801;1;358080;1.0;367576
c_em_cl_C00_terada;6508;74959;2185;110204;5628;132236;0;134241;51;136521;41;139465;0;142409;0;143441;0;143809;185;148274;0;154154;0;157849;0;160793;0;163737;0;166681;0;169625;0;172569;0;175513;0;178457;0;181401;0;184345;70;187289;0;190233;0;193177;0;196121;0;199065;0;202009;0;204953;0;207897;0;213026;4294967295;223276;4294967295;235028;598;246780;4294967295;258532;0;279024;0;302520;1048576;326016;0;349512;1;355801;1;358081;1.0;367580
c_em_cl_C00_uematsu;6509;74963;2186;110208;5869;132238;0;134241;51;136522;41;139466;0;142410;0;143441;0;143809;185;148276;0;154156;0;157850;0;160794;0;163738;0;166682;0;169626;0;172570;0;175514;0;178458;0;181402;0;184346;70;187290;0;190234;0;193178;0;196122;0;199066;0;202010;0;204954;0;207898;0;213028;4294967295;223280;4294967295;235032;599;246784;4294967295;258536;0;279032;0;302528;1048576;326024;0;349520;0;355801;1;358082;1.0;367584
c_en_cl_C00_akiyama;6292;74627;2187;109872;5792;132070;0;134241;51;136523;41;139467;0;142411;0;143441;0;143809;185;148278;0;154158;0;157851;0;160795;0;163739;0;166683;0;169627;0;172571;0;175515;0;178459;0;181403;0;184347;0;187291;0;190235;0;193179;0;196123;0;199067;0;202011;0;204955;0;207899;0;213030;4294967295;223284;4294967295;235036;600;246788;4294967295;258540;0;279040;0;302536;0;326032;0;349528;1;355801;1;358083;1.0;367588
c_en_cl_C00_majima;6573;75219;2188;110464;5999;132366;0;134241;51;136524;41;139468;0;142412;0;143441;0;143809;185;148280;0;154160;0;157852;0;160796;0;163740;0;166684;0;169628;0;172572;0;175516;0;178460;0;181404;0;184348;70;187292;70;190236;0;193180;0;196124;0;199068;0;202012;0;204956;0;207900;0;213032;4294967295;223288;4294967295;235040;601;246792;4294967295;258544;0;279048;0;302544;3145728;326040;0;349536;1;355801;1;358084;1.0;367592
c_en_cl_C00_majima_nohel;7774;77551;2189;112796;6969;133532;0;134241;51;136525;41;139469;0;142413;0;143441;0;143809;185;148282;0;154162;0;157853;0;160797;0;163741;0;166685;0;169629;0;172573;0;175517;0;178461;0;181405;0;184349;70;187293;70;190237;0;193181;0;196125;0;199069;0;202013;0;204957;0;207901;0;213034;4294967295;223292;4294967295;235044;601;246796;4294967295;258548;0;279056;0;302552;5242880;326048;0;349544;1;355801;1;358085;1.0;367596
c_eq_cl_C00_ryuji;6510;74967;2190;110212;5410;132240;0;134241;51;136526;41;139470;0;142414;0;143441;0;143809;195;148284;0;154164;0;157854;0;160798;0;163742;0;166686;0;169630;0;172574;0;175518;0;178462;0;181406;0;184350;70;187294;0;190238;0;193182;0;196126;0;199070;0;202014;0;204958;0;207902;0;213036;4294967295;223296;4294967295;235048;602;246800;4294967295;258552;0;279064;0;302560;1048576;326056;0;349552;1;355801;1;358086;1.0;367600
c_eq_cl_C00_yuuya;6511;74971;2191;110216;7899;132242;0;134241;51;136527;41;139471;0;142415;0;143441;0;143809;185;148286;0;154166;0;157855;0;160799;0;163743;0;166687;0;169631;0;172575;0;175519;0;178463;0;181407;0;184351;70;187295;0;190239;0;193183;0;196127;0;199071;0;202015;0;204959;0;207903;0;213038;4294967295;223300;4294967295;235052;603;246804;4294967295;258556;0;279072;0;302568;1048576;326064;0;349560;1;355801;1;358087;1.0;367604
